1 9.33681 5.58403
2 8.14681 5.58403
3 6.95681 5.58403
4 5.76681 5.58403
5 4.57681 5.58403
6 3.38681 5.58403
7 2.19681 5.58403
8 1.00681 5.58403
9 -0.18319 5.58403
10 -1.37319 5.58403
11 -2.56319 5.58403
12 -3.75319 5.58403
13 -4.94319 5.58403
14 -6.13319 5.58403
15 -7.32319 5.58403
16 -8.51319 5.58403
17 -9.70319 5.58403
18 9.33681 4.39403
19 8.14681 4.39403
20 6.95681 4.39403
21 5.76681 4.39403
22 4.57681 4.39403
23 3.38681 4.39403
24 2.19681 4.39403
25 1.00681 4.39403
26 -0.18319 4.39403
27 -1.37319 4.39403
28 -2.56319 4.39403
29 -3.75319 4.39403
30 -4.94319 4.39403
31 -6.13319 4.39403
32 -7.32319 4.39403
33 -8.51319 4.39403
34 -9.70319 4.39403
35 9.33681 3.20403
36 8.14681 3.20403
37 6.95681 3.20403
38 5.76681 3.20403
39 4.57681 3.20403
40 3.38681 3.20403
41 2.19681 3.20403
42 1.00681 3.20403
43 -0.18319 3.20403
44 -1.37319 3.20403
45 -2.56319 3.20403
46 -3.75319 3.20403
47 -4.94319 3.20403
48 -6.13319 3.20403
49 -7.32319 3.20403
50 -8.51319 3.20403
51 -9.70319 3.20403
52 9.33681 2.01403
53 8.14681 2.01403
54 6.95681 2.01403
55 5.76681 2.01403
56 4.57681 2.01403
57 3.38681 2.01403
58 2.19681 2.01403
59 1.00681 2.01403
60 -0.18319 2.01403
61 -1.37319 2.01403
62 -2.56319 2.01403
63 -3.75319 2.01403
64 -4.94319 2.01403
65 -6.13319 2.01403
66 -7.32319 2.01403
67 -8.51319 2.01403
68 -9.70319 2.01403
69 9.33681 0.82403
70 8.14681 0.82403
71 6.95681 0.82403
72 5.76681 0.82403
73 4.57681 0.82403
74 3.38681 0.82403
75 2.19681 0.82403
76 1.00681 0.82403
77 -0.18319 0.82403
78 -1.37319 0.82403
79 -2.56319 0.82403
80 -3.75319 0.82403
81 -4.94319 0.82403
82 -6.13319 0.82403
83 -7.32319 0.82403
84 -8.51319 0.82403
85 -9.70319 0.82403
86 9.33681 -0.36597
87 8.14681 -0.36597
88 6.95681 -0.36597
89 5.76681 -0.36597
90 4.57681 -0.36597
91 3.38681 -0.36597
92 2.19681 -0.36597
93 1.00681 -0.36597
94 -0.18319 -0.36597
95 -1.37319 -0.36597
96 -2.56319 -0.36597
97 -3.75319 -0.36597
98 -4.94319 -0.36597
99 -6.13319 -0.36597
100 -7.32319 -0.36597
101 -8.51319 -0.36597
102 -9.70319 -0.36597
103 9.33681 -1.55597
104 8.14681 -1.55597
105 6.95681 -1.55597
106 5.76681 -1.55597
107 4.57681 -1.55597
108 3.38681 -1.55597
109 2.19681 -1.55597
110 1.00681 -1.55597
111 -0.18319 -1.55597
112 -1.37319 -1.55597
113 -2.56319 -1.55597
114 -3.75319 -1.55597
115 -4.94319 -1.55597
116 -6.13319 -1.55597
117 -7.32319 -1.55597
118 -8.51319 -1.55597
119 -9.70319 -1.55597
120 9.33681 -2.74597
121 8.14681 -2.74597
122 6.95681 -2.74597
123 5.76681 -2.74597
124 4.57681 -2.74597
125 3.38681 -2.74597
126 2.19681 -2.74597
127 1.00681 -2.74597
128 -0.18319 -2.74597
129 -1.37319 -2.74597
130 -2.56319 -2.74597
131 -3.75319 -2.74597
132 -4.94319 -2.74597
133 -6.13319 -2.74597
134 -7.32319 -2.74597
135 -8.51319 -2.74597
136 -9.70319 -2.74597
137 9.33681 -3.93597
138 8.14681 -3.93597
139 6.95681 -3.93597
140 5.76681 -3.93597
141 4.57681 -3.93597
142 3.38681 -3.93597
143 2.19681 -3.93597
144 1.00681 -3.93597
145 -0.18319 -3.93597
146 -1.37319 -3.93597
147 -2.56319 -3.93597
148 -3.75319 -3.93597
149 -4.94319 -3.93597
150 -6.13319 -3.93597
151 -7.32319 -3.93597
152 -8.51319 -3.93597
153 -9.70319 -3.93597
154 9.33681 -5.12597
155 8.14681 -5.12597
156 6.95681 -5.12597
157 5.76681 -5.12597
158 4.57681 -5.12597
159 3.38681 -5.12597
160 2.19681 -5.12597
161 1.00681 -5.12597
162 -0.18319 -5.12597
163 -1.37319 -5.12597
164 -2.56319 -5.12597
165 -3.75319 -5.12597
166 -4.94319 -5.12597
167 -6.13319 -5.12597
168 -7.32319 -5.12597
169 -8.51319 -5.12597
170 -9.70319 -5.12597
171 9.33681 -6.31597
172 8.14681 -6.31597
173 6.95681 -6.31597
174 5.76681 -6.31597
175 4.57681 -6.31597
176 3.38681 -6.31597
177 2.19681 -6.31597
178 1.00681 -6.31597
179 -0.18319 -6.31597
180 -1.37319 -6.31597
181 -2.56319 -6.31597
182 -3.75319 -6.31597
183 -4.94319 -6.31597
184 -6.13319 -6.31597
185 -7.32319 -6.31597
186 -8.51319 -6.31597
187 -9.70319 -6.31597
